date,match_num,home,away,market,selection,line,model_p,odds,close_odds,hg,ag,played
2026-06-27,69,Croatia,Ghana,1X2,draw,,0.25502,3.8,3.1,2.0,1.0,1
2026-06-27,69,Croatia,Ghana,OU,over,2.5,0.42071,2.08,2.1,2.0,1.0,1
2026-06-27,69,Croatia,Ghana,OU,under,2.5,0.57929,1.76,1.79,2.0,1.0,1
2026-06-27,69,Croatia,Ghana,AH,home,-0.5,0.59264,1.6,1.89,2.0,1.0,1
2026-06-27,69,Croatia,Ghana,AH,away,-0.5,0.40736,2.35,1.92,2.0,1.0,1
2026-06-24,50,Czech Republic,Mexico,1X2,home,,0.15882,3.55,3.7,0.0,3.0,1
2026-06-24,50,Czech Republic,Mexico,1X2,away,,0.5781,2.04,1.98,0.0,3.0,1
2026-06-24,50,Czech Republic,Mexico,1X2,draw,,0.26309,4.0,4.04,0.0,3.0,1
2026-06-24,53,South Africa,South Korea,1X2,home,,0.15854,5.85,5.7,1.0,0.0,1
2026-06-24,53,South Africa,South Korea,1X2,away,,0.57037,1.64,1.69,1.0,0.0,1
2026-06-24,53,South Africa,South Korea,1X2,draw,,0.2711,3.95,3.9,1.0,0.0,1
2026-06-24,54,Switzerland,Canada,1X2,away,,0.30702,3.3,3.45,2.0,1.0,1
2026-06-24,54,Switzerland,Canada,1X2,home,,0.39414,2.5,2.4,2.0,1.0,1
2026-06-24,54,Switzerland,Canada,1X2,draw,,0.29884,3.05,3.17,2.0,1.0,1
2026-06-24,49,Bosnia and Herzegovina,Qatar,1X2,home,,0.57661,1.47,1.42,3.0,1.0,1
2026-06-24,49,Bosnia and Herzegovina,Qatar,1X2,away,,0.17683,7.25,7.55,3.0,1.0,1
2026-06-24,49,Bosnia and Herzegovina,Qatar,1X2,draw,,0.24656,4.75,5.35,3.0,1.0,1
2026-06-24,52,Scotland,Brazil,1X2,away,,0.60656,1.36,1.33,0.0,3.0,1
2026-06-24,52,Scotland,Brazil,1X2,home,,0.16056,7.0,9.5,0.0,3.0,1
2026-06-24,52,Scotland,Brazil,1X2,draw,,0.23288,5.1,5.6,0.0,3.0,1
2026-06-24,51,Morocco,Haiti,1X2,away,,0.05336,17.0,17.0,4.0,2.0,1
2026-06-24,51,Morocco,Haiti,1X2,home,,0.77215,1.16,1.16,4.0,2.0,1
2026-06-24,51,Morocco,Haiti,1X2,draw,,0.17448,7.5,7.5,4.0,2.0,1
2026-06-25,60,Turkey,United States,1X2,home,,0.39094,2.85,3.8,3.0,2.0,1
2026-06-25,60,Turkey,United States,1X2,away,,0.34788,2.05,1.8,3.0,2.0,1
2026-06-25,60,Turkey,United States,1X2,draw,,0.26117,4.2,4.1,3.0,2.0,1
2026-06-25,58,Paraguay,Australia,1X2,away,,0.36554,3.95,4.1,0.0,0.0,1
2026-06-25,58,Paraguay,Australia,1X2,home,,0.28459,2.85,2.6,0.0,0.0,1
2026-06-25,58,Paraguay,Australia,1X2,draw,,0.34987,2.15,2.35,0.0,0.0,1
2026-06-20,34,Germany,Ivory Coast,1X2,home,,0.44471,1.47,2.6,2.0,1.0,1
2026-06-20,34,Germany,Ivory Coast,1X2,away,,0.27091,7.0,2.55,2.0,1.0,1
2026-06-20,34,Germany,Ivory Coast,1X2,draw,,0.28438,4.8,3.35,2.0,1.0,1
2026-06-20,33,Ecuador,Curaçao,1X2,away,,0.02856,18.0,15.0,0.0,0.0,1
2026-06-20,33,Ecuador,Curaçao,1X2,home,,0.84785,1.12,1.16,0.0,0.0,1
2026-06-20,33,Ecuador,Curaçao,1X2,draw,,0.12359,10.0,8.5,0.0,0.0,1
2026-06-25,55,Curaçao,Ivory Coast,1X2,home,,0.06477,22.5,16.0,0.0,2.0,1
2026-06-25,55,Curaçao,Ivory Coast,1X2,away,,0.76613,1.15,1.2,0.0,2.0,1
2026-06-25,55,Curaçao,Ivory Coast,1X2,draw,,0.1691,8.5,8.0,0.0,2.0,1
2026-06-25,56,Ecuador,Germany,1X2,home,,0.41757,4.1,4.7,2.0,1.0,1
2026-06-25,56,Ecuador,Germany,1X2,away,,0.26208,1.54,1.56,2.0,1.0,1
2026-06-25,56,Ecuador,Germany,1X2,draw,,0.32035,3.35,4.8,2.0,1.0,1
2026-06-20,36,Tunisia,Japan,1X2,away,,0.72709,1.44,1.5,0.0,4.0,1
2026-06-20,36,Tunisia,Japan,1X2,home,,0.07629,8.5,8.0,0.0,4.0,1
2026-06-20,36,Tunisia,Japan,1X2,draw,,0.19662,4.5,4.1,0.0,4.0,1
2026-06-25,57,Japan,Sweden,1X2,home,,0.69415,1.96,2.02,1.0,1.0,1
2026-06-25,57,Japan,Sweden,1X2,away,,0.11783,3.25,4.12,1.0,1.0,1
2026-06-25,57,Japan,Sweden,1X2,draw,,0.18803,3.3,3.5,1.0,1.0,1
2026-06-25,59,Tunisia,Netherlands,1X2,away,,0.66425,1.22,1.12,1.0,3.0,1
2026-06-25,59,Tunisia,Netherlands,1X2,home,,0.11544,7.0,29.0,1.0,3.0,1
2026-06-25,59,Tunisia,Netherlands,1X2,draw,,0.22031,4.6,10.5,1.0,3.0,1
2026-06-21,37,Belgium,Iran,1X2,home,,0.42875,1.43,1.43,0.0,0.0,1
2026-06-21,37,Belgium,Iran,1X2,away,,0.29668,7.7,8.25,0.0,0.0,1
2026-06-21,37,Belgium,Iran,1X2,draw,,0.27457,4.78,4.95,0.0,0.0,1
2026-06-21,38,New Zealand,Egypt,1X2,away,,0.44734,1.54,1.56,1.0,3.0,1
2026-06-21,38,New Zealand,Egypt,1X2,home,,0.23335,5.75,6.5,1.0,3.0,1
2026-06-21,38,New Zealand,Egypt,1X2,draw,,0.31931,4.0,4.1,1.0,3.0,1
2026-06-26,62,Egypt,Iran,1X2,home,,0.30357,2.14,2.39,1.0,1.0,1
2026-06-26,62,Egypt,Iran,1X2,away,,0.37206,3.82,3.82,1.0,1.0,1
2026-06-26,62,Egypt,Iran,1X2,draw,,0.32437,3.08,2.6,1.0,1.0,1
2026-06-26,63,New Zealand,Belgium,1X2,away,,0.60132,1.25,1.2,1.0,5.0,1
2026-06-26,63,New Zealand,Belgium,1X2,home,,0.16238,14.0,16.0,1.0,5.0,1
2026-06-26,63,New Zealand,Belgium,1X2,draw,,0.23631,6.25,7.9,1.0,5.0,1
2026-06-21,39,Spain,Saudi Arabia,1X2,away,,0.04984,34.0,38.0,4.0,0.0,1
2026-06-21,39,Spain,Saudi Arabia,1X2,home,,0.79997,1.11,1.11,4.0,0.0,1
2026-06-21,39,Spain,Saudi Arabia,1X2,draw,,0.15019,11.5,11.5,4.0,0.0,1
2026-06-21,40,Uruguay,Cape Verde,1X2,away,,0.11719,8.5,9.5,2.0,2.0,1
2026-06-21,40,Uruguay,Cape Verde,1X2,home,,0.59411,1.42,1.45,2.0,2.0,1
2026-06-21,40,Uruguay,Cape Verde,1X2,draw,,0.28869,4.25,4.35,2.0,2.0,1
2026-06-26,61,Cape Verde,Saudi Arabia,1X2,home,,0.30128,2.85,2.6,0.0,0.0,1
2026-06-26,61,Cape Verde,Saudi Arabia,1X2,away,,0.35259,2.35,2.8,0.0,0.0,1
2026-06-26,61,Cape Verde,Saudi Arabia,1X2,draw,,0.34613,3.6,3.2,0.0,0.0,1
2026-06-26,66,Uruguay,Spain,1X2,away,,0.51126,1.5,1.67,0.0,1.0,1
2026-06-26,66,Uruguay,Spain,1X2,home,,0.18285,6.2,6.2,0.0,1.0,1
2026-06-26,66,Uruguay,Spain,1X2,draw,,0.30589,4.4,3.4,0.0,1.0,1
2026-06-22,42,France,Iraq,1X2,home,,0.69364,1.08,1.08,3.0,0.0,1
2026-06-22,42,France,Iraq,1X2,away,,0.09161,25.0,30.0,3.0,0.0,1
2026-06-22,42,France,Iraq,1X2,draw,,0.21475,10.5,14.0,3.0,0.0,1
2026-06-22,44,Norway,Senegal,1X2,home,,0.56417,2.34,2.24,3.0,2.0,1
2026-06-22,44,Norway,Senegal,1X2,away,,0.19297,3.26,3.45,3.0,2.0,1
2026-06-22,44,Norway,Senegal,1X2,draw,,0.24286,3.55,3.58,3.0,2.0,1
2026-06-26,64,Norway,France,1X2,away,,0.30099,1.78,1.02,1.0,4.0,1
2026-06-26,64,Norway,France,1X2,home,,0.43136,4.39,44.0,1.0,4.0,1
2026-06-26,64,Norway,France,1X2,draw,,0.26765,3.66,17.0,1.0,4.0,1
2026-06-26,65,Senegal,Iraq,1X2,away,,0.15292,12.0,130.0,5.0,0.0,1
2026-06-26,65,Senegal,Iraq,1X2,home,,0.57058,1.32,1.02,5.0,0.0,1
2026-06-26,65,Senegal,Iraq,1X2,draw,,0.2765,5.25,26.0,5.0,0.0,1
2026-06-22,41,Argentina,Austria,1X2,home,,0.63796,1.56,1.47,2.0,0.0,1
2026-06-22,41,Argentina,Austria,1X2,away,,0.09888,6.0,8.0,2.0,0.0,1
2026-06-22,41,Argentina,Austria,1X2,draw,,0.26316,3.8,4.4,2.0,0.0,1
2026-06-22,43,Jordan,Algeria,1X2,away,,0.6602,1.61,1.55,1.0,2.0,1
2026-06-22,43,Jordan,Algeria,1X2,home,,0.13926,6.26,7.07,1.0,2.0,1
2026-06-22,43,Jordan,Algeria,1X2,draw,,0.20054,4.25,4.38,1.0,2.0,1
2026-06-27,67,Algeria,Austria,1X2,home,,0.41501,2.6,4.0,3.0,3.0,1
2026-06-27,67,Algeria,Austria,1X2,away,,0.29151,2.25,2.95,3.0,3.0,1
2026-06-27,67,Algeria,Austria,1X2,draw,,0.29348,2.8,2.1,3.0,3.0,1
2026-06-27,71,Jordan,Argentina,1X2,away,,0.84268,1.17,1.13,1.0,3.0,1
2026-06-27,71,Jordan,Argentina,1X2,home,,0.0345,15.0,17.0,1.0,3.0,1
2026-06-27,71,Jordan,Argentina,1X2,draw,,0.12281,7.5,9.0,1.0,3.0,1
2026-06-23,48,Portugal,Uzbekistan,1X2,home,,0.55403,1.17,1.13,5.0,0.0,1
2026-06-23,48,Portugal,Uzbekistan,1X2,away,,0.17539,13.5,17.0,5.0,0.0,1
2026-06-23,48,Portugal,Uzbekistan,1X2,draw,,0.27059,7.25,9.5,5.0,0.0,1
2026-06-23,45,Colombia,DR Congo,1X2,home,,0.58434,1.49,1.56,1.0,0.0,1
2026-06-23,45,Colombia,DR Congo,1X2,away,,0.13374,7.5,7.0,1.0,0.0,1
2026-06-23,45,Colombia,DR Congo,1X2,draw,,0.28191,4.35,4.1,1.0,0.0,1
2026-06-27,68,Colombia,Portugal,1X2,home,,0.46778,3.55,3.45,0.0,0.0,1
2026-06-27,68,Colombia,Portugal,1X2,away,,0.26243,2.1,1.97,0.0,0.0,1
2026-06-27,68,Colombia,Portugal,1X2,draw,,0.26979,3.5,3.85,0.0,0.0,1
2026-06-27,70,DR Congo,Uzbekistan,1X2,home,,0.32661,2.1,1.65,3.0,1.0,1
2026-06-27,70,DR Congo,Uzbekistan,1X2,away,,0.28808,3.6,5.5,3.0,1.0,1
2026-06-27,70,DR Congo,Uzbekistan,1X2,draw,,0.3853,3.6,4.25,3.0,1.0,1
2026-06-23,46,England,Ghana,1X2,home,,0.75067,1.2,1.18,0.0,0.0,1
2026-06-23,46,England,Ghana,1X2,away,,0.06489,12.0,14.5,0.0,0.0,1
2026-06-23,46,England,Ghana,1X2,draw,,0.18445,6.75,8.0,0.0,0.0,1
2026-06-23,47,Panama,Croatia,1X2,away,,0.5354,1.52,1.48,0.0,1.0,1
2026-06-23,47,Panama,Croatia,1X2,home,,0.20822,6.0,6.75,0.0,1.0,1
2026-06-23,47,Panama,Croatia,1X2,draw,,0.25639,4.0,4.5,0.0,1.0,1
2026-06-27,72,Panama,England,1X2,away,,0.71583,1.22,1.15,0.0,2.0,1
2026-06-27,72,Panama,England,1X2,home,,0.09026,10.0,16.0,0.0,2.0,1
2026-06-27,72,Panama,England,1X2,draw,,0.19391,7.2,8.2,0.0,2.0,1
2026-06-27,69,Croatia,Ghana,1X2,home,,0.59264,1.6,1.85,2.0,1.0,1
2026-06-27,69,Croatia,Ghana,1X2,away,,0.15234,6.0,5.2,2.0,1.0,1
2026-06-27,69,Croatia,Ghana,1X2,draw,,0.25502,3.8,3.1,2.0,1.0,1
2026-06-27,69,Croatia,Ghana,AH,home,-1.5,0.3327,2.77,3.13,2.0,1.0,1
2026-06-27,69,Croatia,Ghana,AH,away,-1.5,0.6673,1.45,1.37,2.0,1.0,1
2026-06-24,50,Czech Republic,Mexico,1X2,home,,0.15882,3.55,3.7,0.0,3.0,1
2026-06-24,50,Czech Republic,Mexico,1X2,away,,0.5781,2.04,1.98,0.0,3.0,1
2026-06-24,50,Czech Republic,Mexico,1X2,draw,,0.26309,4.0,4.04,0.0,3.0,1
2026-06-24,53,South Africa,South Korea,1X2,home,,0.15854,5.85,5.7,1.0,0.0,1
2026-06-24,53,South Africa,South Korea,1X2,away,,0.57037,1.64,1.69,1.0,0.0,1
2026-06-24,53,South Africa,South Korea,1X2,draw,,0.2711,3.95,3.9,1.0,0.0,1
2026-06-24,54,Switzerland,Canada,1X2,away,,0.30702,3.3,3.45,2.0,1.0,1
2026-06-24,54,Switzerland,Canada,1X2,home,,0.39414,2.5,2.4,2.0,1.0,1
2026-06-24,54,Switzerland,Canada,1X2,draw,,0.29884,3.05,3.17,2.0,1.0,1
2026-06-24,49,Bosnia and Herzegovina,Qatar,1X2,home,,0.57661,1.47,1.42,3.0,1.0,1
2026-06-24,49,Bosnia and Herzegovina,Qatar,1X2,away,,0.17683,7.25,7.55,3.0,1.0,1
2026-06-24,49,Bosnia and Herzegovina,Qatar,1X2,draw,,0.24656,4.75,5.35,3.0,1.0,1
2026-06-24,52,Scotland,Brazil,1X2,away,,0.60656,1.36,1.33,0.0,3.0,1
2026-06-24,52,Scotland,Brazil,1X2,home,,0.16056,7.0,9.5,0.0,3.0,1
2026-06-24,52,Scotland,Brazil,1X2,draw,,0.23288,5.1,5.6,0.0,3.0,1
2026-06-24,51,Morocco,Haiti,1X2,away,,0.05336,17.0,17.0,4.0,2.0,1
2026-06-24,51,Morocco,Haiti,1X2,home,,0.77215,1.16,1.16,4.0,2.0,1
2026-06-24,51,Morocco,Haiti,1X2,draw,,0.17448,7.5,7.5,4.0,2.0,1
2026-06-24,51,Morocco,Haiti,AH,away,-1.5,0.47967,2.38,2.41,4.0,2.0,1
2026-06-24,51,Morocco,Haiti,AH,home,-1.5,0.52033,1.59,1.57,4.0,2.0,1
2026-06-25,60,Turkey,United States,1X2,home,,0.39094,2.85,3.8,3.0,2.0,1
2026-06-25,60,Turkey,United States,1X2,away,,0.34788,2.05,1.8,3.0,2.0,1
2026-06-25,60,Turkey,United States,1X2,draw,,0.26117,4.2,4.1,3.0,2.0,1
2026-06-25,58,Paraguay,Australia,1X2,away,,0.36554,3.95,4.1,0.0,0.0,1
2026-06-25,58,Paraguay,Australia,1X2,home,,0.28459,2.85,2.6,0.0,0.0,1
2026-06-25,58,Paraguay,Australia,1X2,draw,,0.34987,2.15,2.35,0.0,0.0,1
2026-06-20,34,Germany,Ivory Coast,1X2,home,,0.44471,2.6,2.6,2.0,1.0,1
2026-06-20,34,Germany,Ivory Coast,1X2,away,,0.27091,2.55,2.55,2.0,1.0,1
2026-06-20,34,Germany,Ivory Coast,1X2,draw,,0.28438,3.35,3.35,2.0,1.0,1
2026-06-20,34,Germany,Ivory Coast,OU,over,2.5,0.43672,1.43,1.43,2.0,1.0,1
2026-06-20,34,Germany,Ivory Coast,OU,under,2.5,0.56328,2.48,2.48,2.0,1.0,1
2026-06-20,34,Germany,Ivory Coast,AH,home,0.5,0.72909,1.5,1.5,2.0,1.0,1
2026-06-20,34,Germany,Ivory Coast,AH,away,0.5,0.27091,2.35,2.35,2.0,1.0,1
2026-06-20,33,Ecuador,Curaçao,1X2,away,,0.02856,15.0,15.0,0.0,0.0,1
2026-06-20,33,Ecuador,Curaçao,1X2,home,,0.84785,1.16,1.16,0.0,0.0,1
2026-06-20,33,Ecuador,Curaçao,1X2,draw,,0.12359,8.5,8.5,0.0,0.0,1
2026-06-20,33,Ecuador,Curaçao,OU,over,2.5,0.52914,1.54,1.54,0.0,0.0,1
2026-06-20,33,Ecuador,Curaçao,OU,under,2.5,0.47086,2.28,2.28,0.0,0.0,1
2026-06-25,55,Curaçao,Ivory Coast,1X2,home,,0.06477,20.0,16.0,0.0,2.0,1
2026-06-25,55,Curaçao,Ivory Coast,1X2,away,,0.76613,1.16,1.2,0.0,2.0,1
2026-06-25,55,Curaçao,Ivory Coast,1X2,draw,,0.1691,9.6,8.0,0.0,2.0,1
2026-06-25,55,Curaçao,Ivory Coast,OU,over,3.5,0.29714,2.2,2.13,0.0,2.0,1
2026-06-25,55,Curaçao,Ivory Coast,OU,under,3.5,0.70286,1.66,1.77,0.0,2.0,1
2026-06-25,56,Ecuador,Germany,1X2,home,,0.41757,4.94,4.7,2.0,1.0,1
2026-06-25,56,Ecuador,Germany,1X2,away,,0.26208,1.68,1.56,2.0,1.0,1
2026-06-25,56,Ecuador,Germany,1X2,draw,,0.32035,3.73,4.8,2.0,1.0,1
2026-06-20,36,Tunisia,Japan,1X2,away,,0.72709,1.5,1.5,0.0,4.0,1
2026-06-20,36,Tunisia,Japan,1X2,home,,0.07629,8.0,8.0,0.0,4.0,1
2026-06-20,36,Tunisia,Japan,1X2,draw,,0.19662,4.1,4.1,0.0,4.0,1
2026-06-20,36,Tunisia,Japan,AH,away,1.5,0.47049,2.45,2.45,0.0,4.0,1
2026-06-20,36,Tunisia,Japan,AH,home,1.5,0.52951,1.53,1.53,0.0,4.0,1
2026-06-25,57,Japan,Sweden,1X2,home,,0.69415,1.96,2.02,1.0,1.0,1
2026-06-25,57,Japan,Sweden,1X2,away,,0.11783,3.25,4.12,1.0,1.0,1
2026-06-25,57,Japan,Sweden,1X2,draw,,0.18803,3.3,3.5,1.0,1.0,1
2026-06-25,59,Tunisia,Netherlands,1X2,away,,0.66425,1.2,1.12,1.0,3.0,1
2026-06-25,59,Tunisia,Netherlands,1X2,home,,0.11544,7.25,29.0,1.0,3.0,1
2026-06-25,59,Tunisia,Netherlands,1X2,draw,,0.22031,4.8,10.5,1.0,3.0,1
2026-06-21,37,Belgium,Iran,1X2,home,,0.42875,1.43,1.43,0.0,0.0,1
2026-06-21,37,Belgium,Iran,1X2,away,,0.29668,7.69,8.25,0.0,0.0,1
2026-06-21,37,Belgium,Iran,1X2,draw,,0.27457,4.78,4.95,0.0,0.0,1
2026-06-21,37,Belgium,Iran,OU,over,2.75,0.48498,2.06,2.04,0.0,0.0,1
2026-06-21,37,Belgium,Iran,OU,under,2.75,0.51502,1.84,1.88,0.0,0.0,1
2026-06-21,38,New Zealand,Egypt,1X2,away,,0.44734,1.56,1.56,1.0,3.0,1
2026-06-21,38,New Zealand,Egypt,1X2,home,,0.23335,5.5,6.5,1.0,3.0,1
2026-06-21,38,New Zealand,Egypt,1X2,draw,,0.31931,3.95,4.1,1.0,3.0,1
2026-06-26,62,Egypt,Iran,1X2,home,,0.30357,2.14,2.39,1.0,1.0,1
2026-06-26,62,Egypt,Iran,1X2,away,,0.37206,3.82,3.82,1.0,1.0,1
2026-06-26,62,Egypt,Iran,1X2,draw,,0.32437,3.08,2.6,1.0,1.0,1
2026-06-26,63,New Zealand,Belgium,1X2,away,,0.60132,1.25,1.2,1.0,5.0,1
2026-06-26,63,New Zealand,Belgium,1X2,home,,0.16238,14.0,16.0,1.0,5.0,1
2026-06-26,63,New Zealand,Belgium,1X2,draw,,0.23631,6.25,7.9,1.0,5.0,1
2026-06-21,39,Spain,Saudi Arabia,1X2,away,,0.04984,35.0,38.0,4.0,0.0,1
2026-06-21,39,Spain,Saudi Arabia,1X2,home,,0.79997,1.11,1.11,4.0,0.0,1
2026-06-21,39,Spain,Saudi Arabia,1X2,draw,,0.15019,11.4,11.5,4.0,0.0,1
2026-06-21,40,Uruguay,Cape Verde,1X2,away,,0.11719,8.0,9.5,2.0,2.0,1
2026-06-21,40,Uruguay,Cape Verde,1X2,home,,0.59411,1.47,1.45,2.0,2.0,1
2026-06-21,40,Uruguay,Cape Verde,1X2,draw,,0.28869,3.95,4.35,2.0,2.0,1
2026-06-26,61,Cape Verde,Saudi Arabia,1X2,home,,0.30128,2.85,2.6,0.0,0.0,1
2026-06-26,61,Cape Verde,Saudi Arabia,1X2,away,,0.35259,2.35,2.8,0.0,0.0,1
2026-06-26,61,Cape Verde,Saudi Arabia,1X2,draw,,0.34613,3.6,3.2,0.0,0.0,1
2026-06-26,66,Uruguay,Spain,1X2,away,,0.51126,1.5,1.67,0.0,1.0,1
2026-06-26,66,Uruguay,Spain,1X2,home,,0.18285,6.5,6.2,0.0,1.0,1
2026-06-26,66,Uruguay,Spain,1X2,draw,,0.30589,4.3,3.4,0.0,1.0,1
2026-06-22,42,France,Iraq,1X2,home,,0.69364,1.08,1.08,3.0,0.0,1
2026-06-22,42,France,Iraq,1X2,away,,0.09161,25.0,30.0,3.0,0.0,1
2026-06-22,42,France,Iraq,1X2,draw,,0.21475,10.5,14.0,3.0,0.0,1
2026-06-22,44,Norway,Senegal,1X2,home,,0.56417,2.34,2.24,3.0,2.0,1
2026-06-22,44,Norway,Senegal,1X2,away,,0.19297,3.26,3.45,3.0,2.0,1
2026-06-22,44,Norway,Senegal,1X2,draw,,0.24286,3.55,3.58,3.0,2.0,1
2026-06-26,64,Norway,France,1X2,away,,0.30099,1.78,1.02,1.0,4.0,1
2026-06-26,64,Norway,France,1X2,home,,0.43136,4.39,44.0,1.0,4.0,1
2026-06-26,64,Norway,France,1X2,draw,,0.26765,3.66,17.0,1.0,4.0,1
2026-06-26,65,Senegal,Iraq,1X2,away,,0.15292,12.0,130.0,5.0,0.0,1
2026-06-26,65,Senegal,Iraq,1X2,home,,0.57058,1.32,1.02,5.0,0.0,1
2026-06-26,65,Senegal,Iraq,1X2,draw,,0.2765,5.25,26.0,5.0,0.0,1
2026-06-22,41,Argentina,Austria,1X2,home,,0.63796,1.56,1.47,2.0,0.0,1
2026-06-22,41,Argentina,Austria,1X2,away,,0.09888,6.0,8.0,2.0,0.0,1
2026-06-22,41,Argentina,Austria,1X2,draw,,0.26316,3.75,4.4,2.0,0.0,1
2026-06-22,43,Jordan,Algeria,1X2,away,,0.6602,1.61,1.55,1.0,2.0,1
2026-06-22,43,Jordan,Algeria,1X2,home,,0.13926,6.26,7.07,1.0,2.0,1
2026-06-22,43,Jordan,Algeria,1X2,draw,,0.20054,4.25,4.38,1.0,2.0,1
2026-06-27,67,Algeria,Austria,1X2,home,,0.41501,2.6,4.0,3.0,3.0,1
2026-06-27,67,Algeria,Austria,1X2,away,,0.29151,2.25,2.95,3.0,3.0,1
2026-06-27,67,Algeria,Austria,1X2,draw,,0.29348,2.8,2.1,3.0,3.0,1
2026-06-27,67,Algeria,Austria,AH,home,0.5,0.70849,1.56,1.5,3.0,3.0,1
2026-06-27,67,Algeria,Austria,AH,away,0.5,0.29151,2.45,2.71,3.0,3.0,1
2026-06-27,71,Jordan,Argentina,1X2,away,,0.84268,1.17,1.13,1.0,3.0,1
2026-06-27,71,Jordan,Argentina,1X2,home,,0.0345,15.0,17.0,1.0,3.0,1
2026-06-27,71,Jordan,Argentina,1X2,draw,,0.12281,7.5,9.0,1.0,3.0,1
2026-06-23,48,Portugal,Uzbekistan,1X2,home,,0.55403,1.17,1.13,5.0,0.0,1
2026-06-23,48,Portugal,Uzbekistan,1X2,away,,0.17539,13.5,17.0,5.0,0.0,1
2026-06-23,48,Portugal,Uzbekistan,1X2,draw,,0.27059,7.25,9.5,5.0,0.0,1
2026-06-23,45,Colombia,DR Congo,1X2,home,,0.58434,1.49,1.56,1.0,0.0,1
2026-06-23,45,Colombia,DR Congo,1X2,away,,0.13374,7.5,7.0,1.0,0.0,1
2026-06-23,45,Colombia,DR Congo,1X2,draw,,0.28191,4.35,4.1,1.0,0.0,1
2026-06-27,68,Colombia,Portugal,1X2,home,,0.46778,3.55,3.45,0.0,0.0,1
2026-06-27,68,Colombia,Portugal,1X2,away,,0.26243,2.1,1.97,0.0,0.0,1
2026-06-27,68,Colombia,Portugal,1X2,draw,,0.26979,3.5,3.85,0.0,0.0,1
2026-06-27,70,DR Congo,Uzbekistan,1X2,home,,0.32661,2.1,1.65,3.0,1.0,1
2026-06-27,70,DR Congo,Uzbekistan,1X2,away,,0.28808,3.6,5.5,3.0,1.0,1
2026-06-27,70,DR Congo,Uzbekistan,1X2,draw,,0.3853,3.6,4.25,3.0,1.0,1
2026-06-27,70,DR Congo,Uzbekistan,AH,home,-0.5,0.32661,2.09,1.62,3.0,1.0,1
2026-06-27,70,DR Congo,Uzbekistan,AH,away,-0.5,0.67339,1.75,2.27,3.0,1.0,1
2026-06-23,46,England,Ghana,1X2,home,,0.75067,1.2,1.18,0.0,0.0,1
2026-06-23,46,England,Ghana,1X2,away,,0.06489,12.0,14.5,0.0,0.0,1
2026-06-23,46,England,Ghana,1X2,draw,,0.18445,6.75,8.0,0.0,0.0,1
2026-06-23,47,Panama,Croatia,1X2,away,,0.5354,1.52,1.48,0.0,1.0,1
2026-06-23,47,Panama,Croatia,1X2,home,,0.20822,6.0,6.75,0.0,1.0,1
2026-06-23,47,Panama,Croatia,1X2,draw,,0.25639,4.0,4.5,0.0,1.0,1
2026-06-27,72,Panama,England,1X2,away,,0.71583,1.22,1.15,0.0,2.0,1
2026-06-27,72,Panama,England,1X2,home,,0.09026,9.5,16.0,0.0,2.0,1
2026-06-27,72,Panama,England,1X2,draw,,0.19391,7.5,8.2,0.0,2.0,1
2026-06-27,69,Croatia,Ghana,1X2,home,,0.59264,1.6,1.85,2.0,1.0,1
2026-06-27,69,Croatia,Ghana,1X2,away,,0.15234,6.0,5.2,2.0,1.0,1
2026-06-27,69,Croatia,Ghana,1X2,draw,,0.25502,3.8,3.1,2.0,1.0,1
2026-06-24,50,Czech Republic,Mexico,1X2,home,,0.17318,3.55,3.7,0.0,3.0,1
2026-06-24,50,Czech Republic,Mexico,1X2,away,,0.55724,2.04,1.98,0.0,3.0,1
2026-06-24,50,Czech Republic,Mexico,1X2,draw,,0.26958,4.0,4.04,0.0,3.0,1
2026-06-24,53,South Africa,South Korea,1X2,home,,0.1535,5.85,5.7,1.0,0.0,1
2026-06-24,53,South Africa,South Korea,1X2,away,,0.57868,1.64,1.69,1.0,0.0,1
2026-06-24,53,South Africa,South Korea,1X2,draw,,0.26782,3.95,3.9,1.0,0.0,1
2026-06-24,54,Switzerland,Canada,1X2,away,,0.28807,3.3,3.45,2.0,1.0,1
2026-06-24,54,Switzerland,Canada,1X2,home,,0.41263,2.5,2.4,2.0,1.0,1
2026-06-24,54,Switzerland,Canada,1X2,draw,,0.29931,3.05,3.17,2.0,1.0,1
2026-06-24,49,Bosnia and Herzegovina,Qatar,1X2,home,,0.58582,1.47,1.42,3.0,1.0,1
2026-06-24,49,Bosnia and Herzegovina,Qatar,1X2,away,,0.16512,7.25,7.55,3.0,1.0,1
2026-06-24,49,Bosnia and Herzegovina,Qatar,1X2,draw,,0.24906,4.75,5.35,3.0,1.0,1
2026-06-24,52,Scotland,Brazil,1X2,away,,0.58866,1.36,1.33,0.0,3.0,1
2026-06-24,52,Scotland,Brazil,1X2,home,,0.17084,7.5,9.5,0.0,3.0,1
2026-06-24,52,Scotland,Brazil,1X2,draw,,0.2405,4.9,5.6,0.0,3.0,1
2026-06-24,51,Morocco,Haiti,1X2,away,,0.05363,17.0,17.0,4.0,2.0,1
2026-06-24,51,Morocco,Haiti,1X2,home,,0.76681,1.16,1.16,4.0,2.0,1
2026-06-24,51,Morocco,Haiti,1X2,draw,,0.17956,7.5,7.5,4.0,2.0,1
2026-06-25,60,Turkey,United States,1X2,home,,0.37649,3.1,3.8,3.0,2.0,1
