date,home,away,home_goals,away_goals
2023-05-20,Texas Rangers,Colorado Rockies,11,5
2023-05-20,Philadelphia Phillies,Chicago Cubs,12,3
2023-05-20,San Francisco Giants,Miami Marlins,0,1
2023-05-20,Houston Astros,Oakland Athletics,3,2
2023-05-20,Cincinnati Reds,New York Yankees,4,7
2023-05-20,Tampa Bay Rays,Milwaukee Brewers,8,4
2023-05-20,St. Louis Cardinals,Los Angeles Dodgers,6,5
2023-05-20,Atlanta Braves,Seattle Mariners,3,7
2023-05-20,Los Angeles Angels,Minnesota Twins,2,6
2023-05-20,San Diego Padres,Boston Red Sox,2,4
2023-05-21,Cincinnati Reds,New York Yankees,1,4
2023-05-21,Washington Nationals,Detroit Tigers,6,4
2023-05-21,Pittsburgh Pirates,Arizona Diamondbacks,3,8
2023-05-21,Philadelphia Phillies,Chicago Cubs,2,1
2023-05-21,Atlanta Braves,Seattle Mariners,3,2
2023-05-21,Toronto Blue Jays,Baltimore Orioles,3,8
2023-05-21,New York Mets,Cleveland Guardians,5,4
2023-05-21,New York Mets,Cleveland Guardians,2,1
2023-05-21,Tampa Bay Rays,Milwaukee Brewers,4,6
2023-05-21,Houston Astros,Oakland Athletics,2,0
2023-05-21,Chicago White Sox,Kansas City Royals,5,2
2023-05-21,St. Louis Cardinals,Los Angeles Dodgers,10,5
2023-05-21,Texas Rangers,Colorado Rockies,13,3
2023-05-21,San Francisco Giants,Miami Marlins,7,5
2023-05-21,Los Angeles Angels,Minnesota Twins,4,2
2023-05-21,San Diego Padres,Boston Red Sox,7,0
2023-05-22,Cleveland Guardians,Chicago White Sox,3,0
2023-05-22,Pittsburgh Pirates,Texas Rangers,6,4
2023-05-22,Cincinnati Reds,St. Louis Cardinals,6,5
2023-05-22,Tampa Bay Rays,Toronto Blue Jays,6,4
2023-05-22,Philadelphia Phillies,Arizona Diamondbacks,3,6
2023-05-22,Atlanta Braves,Los Angeles Dodgers,6,8
2023-05-22,Kansas City Royals,Detroit Tigers,5,8
2023-05-22,Minnesota Twins,San Francisco Giants,1,4
2023-05-22,Milwaukee Brewers,Houston Astros,2,12
2023-05-22,Colorado Rockies,Miami Marlins,5,3
2023-05-22,Los Angeles Angels,Boston Red Sox,2,1
2023-05-22,Seattle Mariners,Oakland Athletics,11,2
2023-05-23,Cleveland Guardians,Chicago White Sox,2,4
2023-05-23,Pittsburgh Pirates,Texas Rangers,1,6
2023-05-23,Cincinnati Reds,St. Louis Cardinals,5,8
2023-05-23,Tampa Bay Rays,Toronto Blue Jays,1,20
2023-05-23,Philadelphia Phillies,Arizona Diamondbacks,3,4
2023-05-23,Washington Nationals,San Diego Padres,4,7
2023-05-23,New York Yankees,Baltimore Orioles,6,5
2023-05-23,Atlanta Braves,Los Angeles Dodgers,1,8
2023-05-23,Kansas City Royals,Detroit Tigers,4,1
2023-05-23,Chicago Cubs,New York Mets,7,2
2023-05-23,Minnesota Twins,San Francisco Giants,3,4
2023-05-23,Milwaukee Brewers,Houston Astros,6,0
2023-05-23,Colorado Rockies,Miami Marlins,5,4
2023-05-23,Los Angeles Angels,Boston Red Sox,4,0
2023-05-23,Seattle Mariners,Oakland Athletics,3,2
2023-05-24,Pittsburgh Pirates,Texas Rangers,2,3
2023-05-24,Philadelphia Phillies,Arizona Diamondbacks,6,5
2023-05-24,Minnesota Twins,San Francisco Giants,7,1
2023-05-24,Cleveland Guardians,Chicago White Sox,0,6
2023-05-24,Milwaukee Brewers,Houston Astros,4,0
2023-05-24,Cincinnati Reds,St. Louis Cardinals,10,3
2023-05-24,Tampa Bay Rays,Toronto Blue Jays,7,3
2023-05-24,Washington Nationals,San Diego Padres,5,3
2023-05-24,New York Yankees,Baltimore Orioles,6,9
2023-05-24,Atlanta Braves,Los Angeles Dodgers,4,3
2023-05-24,Kansas City Royals,Detroit Tigers,4,6
2023-05-24,Chicago Cubs,New York Mets,4,2
2023-05-24,Colorado Rockies,Miami Marlins,2,10
2023-05-24,Los Angeles Angels,Boston Red Sox,7,3
2023-05-24,Seattle Mariners,Oakland Athletics,6,1
2023-05-25,Cincinnati Reds,St. Louis Cardinals,1,2
2023-05-25,Tampa Bay Rays,Toronto Blue Jays,6,3
2023-05-25,Colorado Rockies,Miami Marlins,7,6
2023-05-25,Washington Nationals,San Diego Padres,6,8
2023-05-25,Detroit Tigers,Chicago White Sox,7,2
2023-05-25,New York Yankees,Baltimore Orioles,1,3
2023-05-25,Atlanta Braves,Philadelphia Phillies,8,5
2023-05-25,Chicago Cubs,New York Mets,1,10
2023-05-25,Milwaukee Brewers,San Francisco Giants,0,5
2023-05-25,Seattle Mariners,Oakland Athletics,3,2
2023-05-26,Chicago Cubs,Cincinnati Reds,0,9
2023-05-26,Tampa Bay Rays,Los Angeles Dodgers,9,3
2023-05-26,Detroit Tigers,Chicago White Sox,3,12
2023-05-26,Baltimore Orioles,Texas Rangers,2,12
2023-05-26,New York Yankees,San Diego Padres,1,5
2023-05-26,Cleveland Guardians,St. Louis Cardinals,4,3
2023-05-26,Atlanta Braves,Philadelphia Phillies,4,6
2023-05-26,Kansas City Royals,Washington Nationals,10,12
2023-05-26,Minnesota Twins,Toronto Blue Jays,1,3
2023-05-26,Milwaukee Brewers,San Francisco Giants,1,15
2023-05-26,Colorado Rockies,New York Mets,2,5
2023-05-26,Los Angeles Angels,Miami Marlins,2,6
2023-05-26,Arizona Diamondbacks,Boston Red Sox,2,7
2023-05-26,Oakland Athletics,Houston Astros,2,5
2023-05-26,Seattle Mariners,Pittsburgh Pirates,6,11
2023-05-27,New York Yankees,San Diego Padres,3,2
2023-05-27,Detroit Tigers,Chicago White Sox,7,3
2023-05-27,Minnesota Twins,Toronto Blue Jays,9,7
2023-05-27,Baltimore Orioles,Texas Rangers,3,5
2023-05-27,Oakland Athletics,Houston Astros,3,6
2023-05-27,Kansas City Royals,Washington Nationals,2,4
2023-05-27,Seattle Mariners,Pittsburgh Pirates,5,0
2023-05-27,Tampa Bay Rays,Los Angeles Dodgers,5,6
2023-05-27,Atlanta Braves,Philadelphia Phillies,1,2
2023-05-27,Milwaukee Brewers,San Francisco Giants,1,3
2023-05-27,Arizona Diamondbacks,Boston Red Sox,1,2
2023-05-27,Chicago Cubs,Cincinnati Reds,5,8
2023-05-27,Cleveland Guardians,St. Louis Cardinals,1,2
2023-05-27,Colorado Rockies,New York Mets,10,7
2023-05-27,Los Angeles Angels,Miami Marlins,5,8
2023-05-28,Tampa Bay Rays,Los Angeles Dodgers,11,10
2023-05-28,Baltimore Orioles,Texas Rangers,3,2
2023-05-28,New York Yankees,San Diego Padres,10,7
2023-05-28,Cleveland Guardians,St. Louis Cardinals,4,3
2023-05-28,Detroit Tigers,Chicago White Sox,6,5
2023-05-28,Kansas City Royals,Washington Nationals,3,2
2023-05-28,Minnesota Twins,Toronto Blue Jays,0,3
2023-05-28,Milwaukee Brewers,San Francisco Giants,7,5
2023-05-28,Chicago Cubs,Cincinnati Reds,5,8
2023-05-28,Colorado Rockies,New York Mets,11,10
2023-05-28,Oakland Athletics,Houston Astros,1,10
2023-05-28,Los Angeles Angels,Miami Marlins,0,2
2023-05-28,Arizona Diamondbacks,Boston Red Sox,4,2
2023-05-28,Seattle Mariners,Pittsburgh Pirates,6,3
2023-05-28,Atlanta Braves,Philadelphia Phillies,11,4
2023-05-29,Baltimore Orioles,Cleveland Guardians,0,5
2023-05-29,Detroit Tigers,Texas Rangers,0,5
2023-05-29,St. Louis Cardinals,Kansas City Royals,0,7
2023-05-29,Chicago Cubs,Tampa Bay Rays,1,0
2023-05-29,Arizona Diamondbacks,Colorado Rockies,7,5
2023-05-29,Houston Astros,Minnesota Twins,5,7
2023-05-29,San Francisco Giants,Pittsburgh Pirates,14,4
2023-05-29,Oakland Athletics,Atlanta Braves,7,2
2023-05-29,Chicago White Sox,Los Angeles Angels,4,6
2023-05-29,Los Angeles Dodgers,Washington Nationals,6,1
2023-05-29,Seattle Mariners,New York Yankees,4,10
2023-05-30,Detroit Tigers,Texas Rangers,6,10
2023-05-30,Miami Marlins,San Diego Padres,4,9
2023-05-30,Baltimore Orioles,Cleveland Guardians,8,5
2023-05-30,Toronto Blue Jays,Milwaukee Brewers,7,2
2023-05-30,Boston Red Sox,Cincinnati Reds,8,9
2023-05-30,New York Mets,Philadelphia Phillies,2,0
2023-05-30,St. Louis Cardinals,Kansas City Royals,2,1
2023-05-30,Chicago Cubs,Tampa Bay Rays,2,1
2023-05-30,Houston Astros,Minnesota Twins,5,1
2023-05-30,Chicago White Sox,Los Angeles Angels,7,3
2023-05-30,Arizona Diamondbacks,Colorado Rockies,5,1
2023-05-30,Oakland Athletics,Atlanta Braves,2,1
2023-05-30,Seattle Mariners,New York Yankees,2,10
2023-05-30,San Francisco Giants,Pittsburgh Pirates,1,2
2023-05-30,Los Angeles Dodgers,Washington Nationals,9,3
2023-05-31,Detroit Tigers,Texas Rangers,3,2
2023-05-31,Chicago White Sox,Los Angeles Angels,5,12
2023-05-31,Chicago Cubs,Tampa Bay Rays,3,4
2023-05-31,Baltimore Orioles,Cleveland Guardians,8,12
2023-05-31,Oakland Athletics,Atlanta Braves,2,4
2023-05-31,San Francisco Giants,Pittsburgh Pirates,4,9
2023-05-31,Los Angeles Dodgers,Washington Nationals,6,10
2023-05-31,Miami Marlins,San Diego Padres,2,1
2023-05-31,Toronto Blue Jays,Milwaukee Brewers,2,4
2023-05-31,Boston Red Sox,Cincinnati Reds,4,5
2023-05-31,New York Mets,Philadelphia Phillies,4,1
2023-05-31,Houston Astros,Minnesota Twins,2,8
2023-05-31,Arizona Diamondbacks,Colorado Rockies,6,0
2023-05-31,Seattle Mariners,New York Yankees,1,0
2023-06-01,Toronto Blue Jays,Milwaukee Brewers,3,1
2023-06-01,New York Mets,Philadelphia Phillies,4,2
2023-06-01,Miami Marlins,San Diego Padres,1,10
2023-06-01,Arizona Diamondbacks,Colorado Rockies,5,4
2023-06-01,Boston Red Sox,Cincinnati Reds,8,2
2023-06-01,Minnesota Twins,Cleveland Guardians,7,6
2023-06-01,Houston Astros,Los Angeles Angels,5,2
2023-06-02,Cincinnati Reds,Milwaukee Brewers,4,5
2023-06-02,Miami Marlins,Oakland Athletics,4,0
2023-06-02,Pittsburgh Pirates,St. Louis Cardinals,7,5
2023-06-02,Washington Nationals,Philadelphia Phillies,8,7
2023-06-02,New York Mets,Toronto Blue Jays,0,3
2023-06-02,Texas Rangers,Seattle Mariners,2,0
2023-06-02,Houston Astros,Los Angeles Angels,6,2
2023-06-02,Kansas City Royals,Colorado Rockies,2,7
2023-06-02,Minnesota Twins,Cleveland Guardians,1,0
2023-06-02,Chicago White Sox,Detroit Tigers,3,0
2023-06-02,San Diego Padres,Chicago Cubs,1,2
2023-06-02,Arizona Diamondbacks,Atlanta Braves,3,2
2023-06-02,Los Angeles Dodgers,New York Yankees,8,4
2023-06-02,San Francisco Giants,Baltimore Orioles,2,3
2023-06-03,Boston Red Sox,Tampa Bay Rays,8,5
2023-06-03,Boston Red Sox,Tampa Bay Rays,2,4
2023-06-03,Chicago White Sox,Detroit Tigers,2,1
2023-06-03,Pittsburgh Pirates,St. Louis Cardinals,4,3
2023-06-03,Texas Rangers,Seattle Mariners,16,6
2023-06-03,Washington Nationals,Philadelphia Phillies,2,4
2023-06-03,Houston Astros,Los Angeles Angels,9,6
2023-06-03,Kansas City Royals,Colorado Rockies,4,6
2023-06-03,New York Mets,Toronto Blue Jays,1,2
2023-06-03,Miami Marlins,Oakland Athletics,12,1
2023-06-03,Cincinnati Reds,Milwaukee Brewers,8,10
2023-06-03,Minnesota Twins,Cleveland Guardians,2,4
2023-06-03,Los Angeles Dodgers,New York Yankees,3,6
2023-06-03,San Francisco Giants,Baltimore Orioles,4,0
2023-06-03,San Diego Padres,Chicago Cubs,6,0
2023-06-03,Arizona Diamondbacks,Atlanta Braves,2,5
2023-06-04,Pittsburgh Pirates,St. Louis Cardinals,2,1
2023-06-04,Boston Red Sox,Tampa Bay Rays,2,6
2023-06-04,Washington Nationals,Philadelphia Phillies,3,11
2023-06-04,New York Mets,Toronto Blue Jays,4,6
2023-06-04,Miami Marlins,Oakland Athletics,7,5
2023-06-04,Cincinnati Reds,Milwaukee Brewers,1,5
2023-06-04,Houston Astros,Los Angeles Angels,1,2
2023-06-04,Kansas City Royals,Colorado Rockies,2,0
2023-06-04,Minnesota Twins,Cleveland Guardians,1,2
2023-06-04,Chicago White Sox,Detroit Tigers,6,2
2023-06-04,Texas Rangers,Seattle Mariners,12,3
2023-06-04,San Francisco Giants,Baltimore Orioles,3,8
2023-06-04,Arizona Diamondbacks,Atlanta Braves,5,8
2023-06-04,San Diego Padres,Chicago Cubs,1,7
2023-06-04,Los Angeles Dodgers,New York Yankees,1,4
2023-06-05,Boston Red Sox,Tampa Bay Rays,1,4
2023-06-05,Philadelphia Phillies,Detroit Tigers,8,3
2023-06-05,Miami Marlins,Kansas City Royals,9,6
2023-06-05,Pittsburgh Pirates,Oakland Athletics,5,4
2023-06-05,Toronto Blue Jays,Houston Astros,4,11
2023-06-05,Cincinnati Reds,Milwaukee Brewers,2,0
2023-06-05,Texas Rangers,St. Louis Cardinals,4,3
2023-06-05,San Diego Padres,Chicago Cubs,5,0
2023-06-06,Tampa Bay Rays,Minnesota Twins,7,0
2023-06-06,Philadelphia Phillies,Detroit Tigers,1,0
2023-06-06,Miami Marlins,Kansas City Royals,6,1
2023-06-06,Washington Nationals,Arizona Diamondbacks,5,10
2023-06-06,Pittsburgh Pirates,Oakland Athletics,2,11
2023-06-06,New York Yankees,Chicago White Sox,2,3
2023-06-06,Toronto Blue Jays,Houston Astros,5,1
2023-06-06,Cleveland Guardians,Boston Red Sox,4,5
2023-06-06,Cincinnati Reds,Los Angeles Dodgers,9,8
2023-06-06,Atlanta Braves,New York Mets,6,4
2023-06-06,Milwaukee Brewers,Baltimore Orioles,4,3
2023-06-06,Texas Rangers,St. Louis Cardinals,6,4
2023-06-06,Colorado Rockies,San Francisco Giants,4,10
2023-06-06,Los Angeles Angels,Chicago Cubs,7,4
2023-06-06,San Diego Padres,Seattle Mariners,1,4
2023-06-07,Pittsburgh Pirates,Oakland Athletics,5,9
2023-06-07,San Diego Padres,Seattle Mariners,10,3
2023-06-07,Miami Marlins,Kansas City Royals,6,1
2023-06-07,Tampa Bay Rays,Minnesota Twins,2,1
2023-06-07,Washington Nationals,Arizona Diamondbacks,2,6
2023-06-07,Toronto Blue Jays,Houston Astros,3,2
2023-06-07,Cleveland Guardians,Boston Red Sox,5,2
2023-06-07,Cincinnati Reds,Los Angeles Dodgers,8,6
2023-06-07,Atlanta Braves,New York Mets,7,5
2023-06-07,Milwaukee Brewers,Baltimore Orioles,10,2
2023-06-07,Texas Rangers,St. Louis Cardinals,0,1
2023-06-07,Colorado Rockies,San Francisco Giants,4,5
2023-06-07,Los Angeles Angels,Chicago Cubs,6,2
2023-06-08,Cincinnati Reds,Los Angeles Dodgers,0,6
2023-06-08,Tampa Bay Rays,Minnesota Twins,4,2
2023-06-08,Milwaukee Brewers,Baltimore Orioles,3,6
2023-06-08,Colorado Rockies,San Francisco Giants,4,6
2023-06-08,New York Yankees,Chicago White Sox,5,6
2023-06-08,New York Yankees,Chicago White Sox,3,0
2023-06-08,Philadelphia Phillies,Detroit Tigers,3,2
2023-06-08,Toronto Blue Jays,Houston Astros,3,2
2023-06-08,Cleveland Guardians,Boston Red Sox,10,3
2023-06-08,Atlanta Braves,New York Mets,13,10
2023-06-08,Los Angeles Angels,Chicago Cubs,3,1
2023-06-09,Detroit Tigers,Arizona Diamondbacks,6,11
2023-06-09,Tampa Bay Rays,Texas Rangers,8,3
2023-06-09,Baltimore Orioles,Kansas City Royals,3,2
2023-06-09,Pittsburgh Pirates,New York Mets,14,7
2023-06-09,Philadelphia Phillies,Los Angeles Dodgers,5,4
2023-06-09,New York Yankees,Boston Red Sox,2,3
2023-06-09,Toronto Blue Jays,Minnesota Twins,2,3
2023-06-09,Cleveland Guardians,Houston Astros,10,9
2023-06-09,Atlanta Braves,Washington Nationals,3,2
2023-06-09,Chicago White Sox,Miami Marlins,2,1
2023-06-09,Milwaukee Brewers,Oakland Athletics,2,5
2023-06-09,St. Louis Cardinals,Cincinnati Reds,7,4
2023-06-09,Colorado Rockies,San Diego Padres,6,9
2023-06-09,Los Angeles Angels,Seattle Mariners,5,4
2023-06-09,San Francisco Giants,Chicago Cubs,2,3
2023-06-10,Detroit Tigers,Arizona Diamondbacks,0,5
2023-06-10,Chicago White Sox,Miami Marlins,1,5
2023-06-10,St. Louis Cardinals,Cincinnati Reds,4,8
2023-06-10,Toronto Blue Jays,Minnesota Twins,4,9
2023-06-10,Colorado Rockies,San Diego Padres,2,3
2023-06-10,Baltimore Orioles,Kansas City Royals,6,1
2023-06-10,Pittsburgh Pirates,New York Mets,1,5
2023-06-10,Philadelphia Phillies,Los Angeles Dodgers,0,9
2023-06-10,Tampa Bay Rays,Texas Rangers,4,8
2023-06-10,Atlanta Braves,Washington Nationals,6,4
2023-06-10,Milwaukee Brewers,Oakland Athletics,1,2
2023-06-10,Cleveland Guardians,Houston Astros,4,6
2023-06-10,San Francisco Giants,Chicago Cubs,0,4
2023-06-10,New York Yankees,Boston Red Sox,3,1
2023-06-10,Los Angeles Angels,Seattle Mariners,2,6
2023-06-11,Detroit Tigers,Arizona Diamondbacks,5,7
2023-06-11,Cleveland Guardians,Houston Astros,5,0
2023-06-11,Baltimore Orioles,Kansas City Royals,11,3
2023-06-11,Pittsburgh Pirates,New York Mets,2,1
2023-06-11,Philadelphia Phillies,Los Angeles Dodgers,7,3
2023-06-11,Atlanta Braves,Washington Nationals,2,6
2023-06-11,Toronto Blue Jays,Minnesota Twins,7,6
2023-06-11,Tampa Bay Rays,Texas Rangers,7,3
2023-06-11,Chicago White Sox,Miami Marlins,5,6
2023-06-11,Milwaukee Brewers,Oakland Athletics,6,8
2023-06-11,St. Louis Cardinals,Cincinnati Reds,3,4
2023-06-11,Colorado Rockies,San Diego Padres,5,4
2023-06-11,San Francisco Giants,Chicago Cubs,13,3
2023-06-11,Los Angeles Angels,Seattle Mariners,9,4
2023-06-11,New York Yankees,Boston Red Sox,2,3
2023-06-12,Detroit Tigers,Atlanta Braves,6,5
2023-06-12,Boston Red Sox,Colorado Rockies,3,4
2023-06-12,St. Louis Cardinals,San Francisco Giants,3,4
2023-06-12,Texas Rangers,Los Angeles Angels,6,9
2023-06-12,Kansas City Royals,Cincinnati Reds,4,5
2023-06-12,Oakland Athletics,Tampa Bay Rays,4,3
2023-06-12,Arizona Diamondbacks,Philadelphia Phillies,9,8
2023-06-12,Seattle Mariners,Miami Marlins,8,1
2023-06-13,Baltimore Orioles,Toronto Blue Jays,11,6
2023-06-13,Boston Red Sox,Colorado Rockies,6,7
2023-06-13,New York Mets,New York Yankees,6,7
2023-06-13,Minnesota Twins,Milwaukee Brewers,7,5
2023-06-13,St. Louis Cardinals,San Francisco Giants,3,11
2023-06-13,Chicago Cubs,Pittsburgh Pirates,11,3
2023-06-13,Texas Rangers,Los Angeles Angels,3,7
2023-06-13,Kansas City Royals,Cincinnati Reds,4,5
2023-06-13,Houston Astros,Washington Nationals,6,1
2023-06-13,San Diego Padres,Cleveland Guardians,6,3
2023-06-13,Oakland Athletics,Tampa Bay Rays,2,1
2023-06-13,Arizona Diamondbacks,Philadelphia Phillies,3,15
2023-06-13,Seattle Mariners,Miami Marlins,9,3
2023-06-13,Los Angeles Dodgers,Chicago White Sox,5,1
2023-06-14,Detroit Tigers,Atlanta Braves,7,10
2023-06-14,Detroit Tigers,Atlanta Braves,5,6
2023-06-14,Minnesota Twins,Milwaukee Brewers,4,2
2023-06-14,St. Louis Cardinals,San Francisco Giants,5,8
2023-06-14,Baltimore Orioles,Toronto Blue Jays,1,3
2023-06-14,Boston Red Sox,Colorado Rockies,6,3
2023-06-14,New York Mets,New York Yankees,4,3
2023-06-14,Chicago Cubs,Pittsburgh Pirates,10,6
2023-06-14,Texas Rangers,Los Angeles Angels,6,3
2023-06-14,Kansas City Royals,Cincinnati Reds,4,7
2023-06-14,Houston Astros,Washington Nationals,5,4
2023-06-14,San Diego Padres,Cleveland Guardians,5,0
2023-06-14,Oakland Athletics,Tampa Bay Rays,3,6
2023-06-14,Arizona Diamondbacks,Philadelphia Phillies,3,4
2023-06-14,Seattle Mariners,Miami Marlins,1,4
2023-06-14,Los Angeles Dodgers,Chicago White Sox,4,8
2023-06-15,Baltimore Orioles,Toronto Blue Jays,4,2
2023-06-15,Oakland Athletics,Tampa Bay Rays,3,4
2023-06-15,Arizona Diamondbacks,Philadelphia Phillies,4,5
2023-06-15,Minnesota Twins,Detroit Tigers,4,8
2023-06-15,Atlanta Braves,Colorado Rockies,8,3
2023-06-15,Chicago Cubs,Pittsburgh Pirates,7,2
2023-06-15,Texas Rangers,Los Angeles Angels,3,5
2023-06-15,Houston Astros,Washington Nationals,1,4
2023-06-15,San Diego Padres,Cleveland Guardians,6,8
2023-06-15,Los Angeles Dodgers,Chicago White Sox,5,4
2023-06-16,Chicago Cubs,Baltimore Orioles,10,3
2023-06-16,Washington Nationals,Miami Marlins,5,6
2023-06-16,New York Mets,St. Louis Cardinals,6,1
2023-06-16,Boston Red Sox,New York Yankees,15,5
2023-06-16,Atlanta Braves,Colorado Rockies,8,1
2023-06-16,Texas Rangers,Toronto Blue Jays,1,2
2023-06-16,Houston Astros,Cincinnati Reds,1,2
2023-06-16,Kansas City Royals,Los Angeles Angels,0,3
2023-06-16,Minnesota Twins,Detroit Tigers,1,7
2023-06-16,Milwaukee Brewers,Pittsburgh Pirates,5,4
2023-06-16,Arizona Diamondbacks,Cleveland Guardians,5,1
2023-06-16,San Diego Padres,Tampa Bay Rays,2,6
2023-06-16,Oakland Athletics,Philadelphia Phillies,1,6
2023-06-16,Los Angeles Dodgers,San Francisco Giants,5,7
2023-06-16,Seattle Mariners,Chicago White Sox,3,2
2023-06-17,Minnesota Twins,Detroit Tigers,2,0
2023-06-17,Chicago Cubs,Baltimore Orioles,3,2
2023-06-17,Texas Rangers,Toronto Blue Jays,4,2
2023-06-17,Washington Nationals,Miami Marlins,2,5
2023-06-17,Oakland Athletics,Philadelphia Phillies,2,3
2023-06-17,Houston Astros,Cincinnati Reds,3,10
2023-06-17,Kansas City Royals,Los Angeles Angels,10,9
2023-06-17,New York Mets,St. Louis Cardinals,3,5
2023-06-17,Atlanta Braves,Colorado Rockies,10,2
2023-06-17,Seattle Mariners,Chicago White Sox,3,4
2023-06-17,Milwaukee Brewers,Pittsburgh Pirates,5,0
2023-06-17,San Diego Padres,Tampa Bay Rays,2,0
2023-06-17,Los Angeles Dodgers,San Francisco Giants,0,15
2023-06-17,Arizona Diamondbacks,Cleveland Guardians,6,3
2023-06-18,Chicago Cubs,Baltimore Orioles,3,6
2023-06-18,Atlanta Braves,Colorado Rockies,14,6
2023-06-18,Washington Nationals,Miami Marlins,2,4
2023-06-18,Boston Red Sox,New York Yankees,6,2
2023-06-18,Boston Red Sox,New York Yankees,4,1
2023-06-18,New York Mets,St. Louis Cardinals,7,8
2023-06-18,Houston Astros,Cincinnati Reds,7,9
2023-06-18,Kansas City Royals,Los Angeles Angels,2,5
2023-06-18,Minnesota Twins,Detroit Tigers,4,6
2023-06-18,Milwaukee Brewers,Pittsburgh Pirates,5,2
2023-06-18,Texas Rangers,Toronto Blue Jays,11,7
2023-06-18,Oakland Athletics,Philadelphia Phillies,2,3
2023-06-18,Arizona Diamondbacks,Cleveland Guardians,3,12
2023-06-18,Los Angeles Dodgers,San Francisco Giants,3,7
2023-06-18,San Diego Padres,Tampa Bay Rays,5,4
2023-06-18,Seattle Mariners,Chicago White Sox,5,1
2023-06-19,Washington Nationals,St. Louis Cardinals,6,8
2023-06-19,Detroit Tigers,Kansas City Royals,6,4
2023-06-19,Miami Marlins,Toronto Blue Jays,11,0
2023-06-19,Pittsburgh Pirates,Chicago Cubs,0,8
2023-06-19,Cincinnati Reds,Colorado Rockies,5,4
2023-06-19,Minnesota Twins,Boston Red Sox,3,9
2023-06-19,Houston Astros,New York Mets,1,11
2023-06-19,Chicago White Sox,Texas Rangers,2,5
2023-06-19,Milwaukee Brewers,Arizona Diamondbacks,1,9
2023-06-19,San Francisco Giants,San Diego Padres,7,4
2023-06-20,Detroit Tigers,Kansas City Royals,0,1
2023-06-20,Tampa Bay Rays,Baltimore Orioles,6,8
2023-06-20,Philadelphia Phillies,Atlanta Braves,2,4
2023-06-20,Miami Marlins,Toronto Blue Jays,0,2
2023-06-20,Pittsburgh Pirates,Chicago Cubs,0,4
