date,home,away,home_goals,away_goals
2026-05-05,Miami Marlins,Baltimore Orioles,7,9
2026-05-05,Washington Nationals,Minnesota Twins,3,11
2026-05-05,New York Yankees,Texas Rangers,7,4
2026-05-05,Chicago Cubs,Cincinnati Reds,3,2
2026-05-05,Kansas City Royals,Cleveland Guardians,5,3
2026-05-05,Houston Astros,Los Angeles Dodgers,2,1
2026-05-05,Los Angeles Angels,Chicago White Sox,4,3
2026-05-05,Arizona Diamondbacks,Pittsburgh Pirates,9,0
2026-05-05,Seattle Mariners,Atlanta Braves,2,3
2026-05-05,San Francisco Giants,San Diego Padres,5,10
2026-05-06,Tampa Bay Rays,Toronto Blue Jays,3,0
2026-05-06,St. Louis Cardinals,Milwaukee Brewers,2,6
2026-05-06,Houston Astros,Los Angeles Dodgers,2,12
2026-05-06,San Francisco Giants,San Diego Padres,1,5
2026-05-06,Los Angeles Angels,Chicago White Sox,8,2
2026-05-06,Seattle Mariners,Atlanta Braves,3,1
2026-05-06,Detroit Tigers,Boston Red Sox,0,4
2026-05-06,Philadelphia Phillies,Athletics,6,3
2026-05-06,Miami Marlins,Baltimore Orioles,4,7
2026-05-06,Washington Nationals,Minnesota Twins,15,2
2026-05-06,New York Yankees,Texas Rangers,1,6
2026-05-06,Chicago Cubs,Cincinnati Reds,7,6
2026-05-06,Kansas City Royals,Cleveland Guardians,1,3
2026-05-06,Colorado Rockies,New York Mets,5,10
2026-05-06,Arizona Diamondbacks,Pittsburgh Pirates,0,1
2026-05-07,New York Yankees,Texas Rangers,9,2
2026-05-07,Washington Nationals,Minnesota Twins,7,5
2026-05-07,Kansas City Royals,Cleveland Guardians,5,8
2026-05-07,Chicago Cubs,Cincinnati Reds,8,3
2026-05-07,Colorado Rockies,New York Mets,6,2
2026-05-07,Arizona Diamondbacks,Pittsburgh Pirates,2,4
2026-05-07,Philadelphia Phillies,Athletics,1,12
2026-05-07,Miami Marlins,Baltimore Orioles,4,3
2026-05-07,Boston Red Sox,Tampa Bay Rays,4,8
2026-05-07,San Diego Padres,St. Louis Cardinals,1,2
2026-05-08,Cincinnati Reds,Houston Astros,0,10
2026-05-08,Philadelphia Phillies,Colorado Rockies,7,9
2026-05-08,Baltimore Orioles,Athletics,3,4
2026-05-08,Toronto Blue Jays,Los Angeles Angels,2,0
2026-05-08,Boston Red Sox,Tampa Bay Rays,2,0
2026-05-08,Miami Marlins,Washington Nationals,2,3
2026-05-08,Cleveland Guardians,Minnesota Twins,6,4
2026-05-08,Kansas City Royals,Detroit Tigers,4,3
2026-05-08,Chicago White Sox,Seattle Mariners,8,12
2026-05-08,Milwaukee Brewers,New York Yankees,6,0
2026-05-08,Texas Rangers,Chicago Cubs,1,7
2026-05-08,Arizona Diamondbacks,New York Mets,1,3
2026-05-08,San Diego Padres,St. Louis Cardinals,0,6
2026-05-08,Los Angeles Dodgers,Atlanta Braves,3,1
2026-05-08,San Francisco Giants,Pittsburgh Pirates,5,2
2026-05-09,Toronto Blue Jays,Los Angeles Angels,14,1
2026-05-09,Baltimore Orioles,Athletics,2,6
2026-05-09,Cincinnati Reds,Houston Astros,3,1
2026-05-09,Miami Marlins,Washington Nationals,8,7
2026-05-09,Philadelphia Phillies,Colorado Rockies,9,3
2026-05-09,Cleveland Guardians,Minnesota Twins,1,2
2026-05-09,Texas Rangers,Chicago Cubs,6,0
2026-05-09,Kansas City Royals,Detroit Tigers,5,1
2026-05-09,Chicago White Sox,Seattle Mariners,6,1
2026-05-09,Milwaukee Brewers,New York Yankees,4,3
2026-05-09,Arizona Diamondbacks,New York Mets,2,1
2026-05-09,San Diego Padres,St. Louis Cardinals,4,2
2026-05-09,San Francisco Giants,Pittsburgh Pirates,3,13
2026-05-09,Los Angeles Dodgers,Atlanta Braves,2,7
2026-05-10,Miami Marlins,Washington Nationals,5,2
2026-05-10,Baltimore Orioles,Athletics,2,1
2026-05-10,Boston Red Sox,Tampa Bay Rays,1,4
2026-05-10,Philadelphia Phillies,Colorado Rockies,6,0
2026-05-10,Toronto Blue Jays,Los Angeles Angels,1,6
2026-05-10,Cincinnati Reds,Houston Astros,5,0
2026-05-10,Cleveland Guardians,Minnesota Twins,4,5
